"","date","county","state","cases","deaths","cs","casemax","deathmax","n","firstday","chard","hard","ndate","CasePctIncrease","dcases"
"2914",2020-05-31,"Adams","Colorado",3258,120,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18413,1.04358502148557,-14.071825041462
"2915",2020-06-01,"Adams","Colorado",3291,123,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18414,1.00273473108478,6.73682427762454
"2916",2020-06-02,"Adams","Colorado",3338,125,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18415,1.40802875973637,18.3959467560677
"2917",2020-06-03,"Adams","Colorado",3379,127,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18416,1.21337673868008,10.7808803655755
"2918",2020-06-04,"Adams","Colorado",3458,130,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18417,2.28455754771544,-8.38429118937641
"2919",2020-06-05,"Adams","Colorado",3515,135,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18418,1.62162162162162,-19.2505556826806
"2920",2020-06-06,"Adams","Colorado",3552,136,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18419,1.04166666666667,-13.2852969324089
"2921",2020-06-07,"Adams","Colorado",3575,136,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18420,0.643356643356643,-1.80491098273999
"2922",2020-06-08,"Adams","Colorado",3605,138,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18421,0.832177531206657,-0.666430513764749
"2923",2020-06-09,"Adams","Colorado",3627,140,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18422,0.606561896884477,-7.01531728739743
"2924",2020-06-10,"Adams","Colorado",3643,143,"Adams   Colorado",3643,143,91,2020-03-12,NA,2020-03-26,18423,0.43919846280538,-2.14000038546131
"2925",2020-03-15,"Arapahoe","Colorado",15,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18336,NA,1.69173088433848
"2926",2020-03-16,"Arapahoe","Colorado",15,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18337,0,1.15631175811592
"2927",2020-03-17,"Arapahoe","Colorado",18,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18338,16.6666666666667,-0.172545028009736
"2928",2020-03-18,"Arapahoe","Colorado",22,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18339,18.1818181818182,1.09273296882528
"2929",2020-03-19,"Arapahoe","Colorado",22,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18340,0,2.64943188137388
"2930",2020-03-20,"Arapahoe","Colorado",29,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18341,24.1379310344828,2.40865025027117
"2931",2020-03-21,"Arapahoe","Colorado",40,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18342,27.5,0.584200483399354
"2932",2020-03-22,"Arapahoe","Colorado",45,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18343,11.1111111111111,0.401629392111733
"2933",2020-03-23,"Arapahoe","Colorado",58,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18344,22.4137931034483,3.29982693895023
"2934",2020-03-24,"Arapahoe","Colorado",69,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18345,15.9420289855072,7.49213627510347
"2935",2020-03-25,"Arapahoe","Colorado",88,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18346,21.5909090909091,9.0645819142939
"2936",2020-03-26,"Arapahoe","Colorado",119,1,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18347,26.0504201680672,7.84416701538413
"2937",2020-03-27,"Arapahoe","Colorado",155,1,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18348,23.2258064516129,7.57187022351432
"2938",2020-03-28,"Arapahoe","Colorado",204,3,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18349,24.0196078431373,5.73722655438219
"2939",2020-03-29,"Arapahoe","Colorado",241,3,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18350,15.3526970954357,0.818831340976611
"2940",2020-03-30,"Arapahoe","Colorado",308,0,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18351,21.7532467532468,-6.19425509941127
"2941",2020-03-31,"Arapahoe","Colorado",350,6,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18352,12,-2.20238193548479
"2942",2020-04-01,"Arapahoe","Colorado",381,7,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18353,8.13648293963255,7.99575758063435
"2943",2020-04-02,"Arapahoe","Colorado",441,10,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18354,13.6054421768707,6.50181936552778
"2944",2020-04-03,"Arapahoe","Colorado",500,10,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18355,11.8,-0.336526376637309
"2945",2020-04-04,"Arapahoe","Colorado",552,10,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18356,9.42028985507246,-4.47872223739569
"2946",2020-04-05,"Arapahoe","Colorado",608,13,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18357,9.21052631578947,-4.23188101244934
"2947",2020-04-06,"Arapahoe","Colorado",652,15,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18358,6.74846625766871,6.8138837396762
"2948",2020-04-07,"Arapahoe","Colorado",718,16,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18359,9.19220055710306,16.6553000866596
"2949",2020-04-08,"Arapahoe","Colorado",764,19,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18360,6.02094240837696,6.87920965470498
"2950",2020-04-09,"Arapahoe","Colorado",877,24,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18361,12.884834663626,-3.24192166350586
"2951",2020-04-10,"Arapahoe","Colorado",931,30,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18362,5.80021482277121,-3.3777098724563
"2952",2020-04-11,"Arapahoe","Colorado",998,37,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18363,6.71342685370741,-2.47023686931139
"2953",2020-04-12,"Arapahoe","Colorado",1083,38,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18364,7.84856879039704,-9.00714804054339
"2954",2020-04-13,"Arapahoe","Colorado",1142,39,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18365,5.16637478108581,-10.5677101212332
"2955",2020-04-14,"Arapahoe","Colorado",1183,43,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18366,3.46576500422654,13.7564555400106
"2956",2020-04-15,"Arapahoe","Colorado",1243,52,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18367,4.82703137570394,21.2680367735324
"2957",2020-04-16,"Arapahoe","Colorado",1342,55,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18368,7.37704918032787,0.956310416473309
"2958",2020-04-17,"Arapahoe","Colorado",1419,58,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18369,5.42635658914729,-15.4921345243702
"2959",2020-04-18,"Arapahoe","Colorado",1498,62,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18370,5.27369826435247,-16.119789354868
"2960",2020-04-19,"Arapahoe","Colorado",1536,65,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18371,2.47395833333333,-5.48358185629391
"2961",2020-04-20,"Arapahoe","Colorado",1602,72,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18372,4.11985018726592,-0.0979485040517761
"2962",2020-04-21,"Arapahoe","Colorado",1649,80,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18373,2.85021224984839,28.489943480263
"2963",2020-04-22,"Arapahoe","Colorado",1717,96,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18374,3.96039603960396,51.5437938145541
"2964",2020-04-23,"Arapahoe","Colorado",1824,101,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18375,5.86622807017544,11.8744694383203
"2965",2020-04-24,"Arapahoe","Colorado",2030,125,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18376,10.1477832512315,-32.6050123814411
"2966",2020-04-25,"Arapahoe","Colorado",2083,127,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18377,2.54440710513682,-34.6088189444967
"2967",2020-04-26,"Arapahoe","Colorado",2160,127,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18378,3.56481481481481,-4.76413481761
"2968",2020-04-27,"Arapahoe","Colorado",2252,130,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18379,4.08525754884547,8.27127451525187
"2969",2020-04-28,"Arapahoe","Colorado",2312,136,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18380,2.59515570934256,-2.28073030090985
"2970",2020-04-29,"Arapahoe","Colorado",2389,140,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18381,3.22310590205107,5.45947686287317
"2971",2020-04-30,"Arapahoe","Colorado",2472,141,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18382,3.35760517799353,3.01130860143985
"2972",2020-05-01,"Arapahoe","Colorado",2557,152,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18383,3.324208056316,-9.97508962938435
"2973",2020-05-02,"Arapahoe","Colorado",2625,153,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18384,2.59047619047619,-5.368984968613
"2974",2020-05-03,"Arapahoe","Colorado",2706,156,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18385,2.99334811529933,11.4486109477572
"2975",2020-05-04,"Arapahoe","Colorado",2758,157,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18386,1.8854242204496,20.6339695763696
"2976",2020-05-05,"Arapahoe","Colorado",2883,165,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18387,4.33576135969476,7.72437400986415
"2977",2020-05-06,"Arapahoe","Colorado",2977,169,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18388,3.15754114880752,-9.71606796940735
"2978",2020-05-07,"Arapahoe","Colorado",3089,172,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18389,3.62576885723535,-17.3920321251824
"2979",2020-05-08,"Arapahoe","Colorado",3148,177,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18390,1.87420584498094,-18.5723020035509
"2980",2020-05-09,"Arapahoe","Colorado",3228,176,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18391,2.47831474597274,-13.6338397055606
"2981",2020-05-10,"Arapahoe","Colorado",3272,176,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18392,1.34474327628362,-2.34787966722863
"2982",2020-05-11,"Arapahoe","Colorado",3313,179,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18393,1.23754904920012,15.8913057764751
"2983",2020-05-12,"Arapahoe","Colorado",3370,183,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18394,1.69139465875371,14.4134557071961
"2984",2020-05-13,"Arapahoe","Colorado",3464,200,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18395,2.71362586605081,-3.90790742787283
"2985",2020-05-14,"Arapahoe","Colorado",3526,213,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18396,1.75836642087351,-9.52900026318452
"2986",2020-05-15,"Arapahoe","Colorado",3583,227,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18397,1.5908456600614,-4.98686860323338
"2987",2020-05-16,"Arapahoe","Colorado",3652,244,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18398,1.88937568455641,1.08884182730932
"2988",2020-05-17,"Arapahoe","Colorado",3703,254,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18399,1.37726167971915,2.60553110826702
"2989",2020-05-18,"Arapahoe","Colorado",3767,253,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18400,1.69896469338997,0.43632506835267
"2990",2020-05-19,"Arapahoe","Colorado",3827,258,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18401,1.56780768225764,-3.04830599706394
"2991",2020-05-20,"Arapahoe","Colorado",3889,272,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18402,1.59424016456673,-6.35101762132596
"2992",2020-05-21,"Arapahoe","Colorado",3943,273,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18403,1.36951559726097,-9.47018838818797
"2993",2020-05-22,"Arapahoe","Colorado",3974,276,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18404,0.780070457976849,-9.88816632584741
"2994",2020-05-23,"Arapahoe","Colorado",4027,278,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18405,1.31611621554507,-5.08892087874713
"2995",2020-05-24,"Arapahoe","Colorado",4039,280,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18406,0.297103243377074,4.77221944966225
"2996",2020-05-25,"Arapahoe","Colorado",4075,280,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18407,0.883435582822086,9.25086653354921
"2997",2020-05-26,"Arapahoe","Colorado",4121,284,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18408,1.1162339238049,-1.94203924946725
"2998",2020-05-27,"Arapahoe","Colorado",4166,298,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18409,1.08017282765242,3.84516404411222
"2999",2020-05-28,"Arapahoe","Colorado",4201,301,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18410,0.833134967864794,20.0408783599023
"3000",2020-05-29,"Arapahoe","Colorado",4254,304,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18411,1.24588622472967,7.42184370001846
"3001",2020-05-30,"Arapahoe","Colorado",4353,305,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18412,2.27429359062715,-17.5380043253123
"3002",2020-05-31,"Arapahoe","Colorado",4394,305,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18413,0.933090578060992,-24.4253976635366
"3003",2020-06-01,"Arapahoe","Colorado",4416,307,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18414,0.498188405797101,0.698996127671121
"3004",2020-06-02,"Arapahoe","Colorado",4453,309,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18415,0.830900516505726,16.2239167818858
"3005",2020-06-03,"Arapahoe","Colorado",4496,320,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18416,0.956405693950178,4.985517159233
"3006",2020-06-04,"Arapahoe","Colorado",4553,325,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18417,1.25192180979574,-8.56878961373674
"3007",2020-06-05,"Arapahoe","Colorado",4591,326,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18418,0.827706382051841,-13.9560239271707
"3008",2020-06-06,"Arapahoe","Colorado",4626,326,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18419,0.756593169044531,-8.47414962705434
"3009",2020-06-07,"Arapahoe","Colorado",4637,326,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18420,0.237222342031486,0.0958898307742945
"3010",2020-06-08,"Arapahoe","Colorado",4663,326,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18421,0.557580956465795,3.04671732232602
"3011",2020-06-09,"Arapahoe","Colorado",4687,329,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18422,0.512054619159377,-0.368438906710981
"3012",2020-06-10,"Arapahoe","Colorado",4709,331,"Arapahoe   Colorado",4709,331,94,2020-03-09,NA,2020-03-26,18423,0.467190486302824,-2.18897348665958
"3013",2020-03-19,"Boulder","Colorado",11,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18340,NA,-1.50950052009331
"3014",2020-03-20,"Boulder","Colorado",24,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18341,54.1666666666667,-2.25542466652675
"3015",2020-03-21,"Boulder","Colorado",30,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18342,20,-2.28281732025071
"3016",2020-03-22,"Boulder","Colorado",37,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18343,18.9189189189189,-0.724487690643767
"3017",2020-03-23,"Boulder","Colorado",39,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18344,5.12820512820513,0.931101911305643
"3018",2020-03-24,"Boulder","Colorado",49,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18345,20.4081632653061,2.20578669588976
"3019",2020-03-25,"Boulder","Colorado",51,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18346,3.92156862745098,2.10516179565075
"3020",2020-03-26,"Boulder","Colorado",66,0,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18347,22.7272727272727,0.112987132838564
"3021",2020-03-27,"Boulder","Colorado",76,1,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18348,13.1578947368421,-1.38326303516784
"3022",2020-03-28,"Boulder","Colorado",84,1,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18349,9.52380952380952,-1.17224396442965
"3023",2020-03-29,"Boulder","Colorado",90,1,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18350,6.66666666666667,-0.430085168387021
"3024",2020-03-30,"Boulder","Colorado",100,1,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18351,10,0.812434055566251
"3025",2020-03-31,"Boulder","Colorado",107,2,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18352,6.54205607476635,2.00579318909371
"3026",2020-04-01,"Boulder","Colorado",114,2,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18353,6.14035087719298,2.63125101125268
"3027",2020-04-02,"Boulder","Colorado",132,2,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18354,13.6363636363636,2.0773942970547
"3028",2020-04-03,"Boulder","Colorado",143,2,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18355,7.69230769230769,0.967879474589094
"3029",2020-04-04,"Boulder","Colorado",159,3,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18356,10.062893081761,0.537776196933614
"3030",2020-04-05,"Boulder","Colorado",177,3,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18357,10.1694915254237,-1.74786352946575
"3031",2020-04-06,"Boulder","Colorado",189,3,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18358,6.34920634920635,-3.76684307516491
"3032",2020-04-07,"Boulder","Colorado",206,3,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18359,8.25242718446602,-2.36412445975163
"3033",2020-04-08,"Boulder","Colorado",207,3,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18360,0.483091787439614,0.958185674188168
"3034",2020-04-09,"Boulder","Colorado",217,7,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18361,4.60829493087558,3.41319890200254
"3035",2020-04-10,"Boulder","Colorado",234,7,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18362,7.26495726495727,3.22448652623376
"3036",2020-04-11,"Boulder","Colorado",246,8,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18363,4.8780487804878,1.402508274076
"3037",2020-04-12,"Boulder","Colorado",264,11,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18364,6.81818181818182,-1.80486335263365
"3038",2020-04-13,"Boulder","Colorado",284,12,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18365,7.04225352112676,-3.77318906176052
"3039",2020-04-14,"Boulder","Colorado",293,14,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18366,3.07167235494881,-2.12590206300697
"3040",2020-04-15,"Boulder","Colorado",300,15,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18367,2.33333333333333,1.31259058692703
"3041",2020-04-16,"Boulder","Colorado",312,15,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18368,3.84615384615385,2.47981031124578
"3042",2020-04-17,"Boulder","Colorado",327,15,"Boulder   Colorado",1031,67,89,2020-03-14,NA,2020-03-26,18369,4.58715596330275,-0.862314410146451
